Date,Open,High,Low,Close
11/13/2014,"8,405.25","8,408.00","8,320.35","8,405.25"
11/12/2014,"8,378.90","8,415.05","8,370.50","8,378.90"
11/11/2014,"8,354.10","8,378.70","8,321.85","8,354.10"
11/10/2014,"8,337.80","8,383.05","8,304.45","8,337.80"
11/7/2014,"8,331.85","8,360.35","8,290.25","8,331.85"
11/5/2014,"8,351.25","8,365.55","8,323.50","8,351.25"
11/3/2014,"8,348.15","8,350.60","8,297.65","8,348.15"
10/31/2014,"8,200.80","8,330.75","8,198.05","8,200.80"
10/30/2014,"8,085.20","8,181.55","8,085.20","8,085.20"
10/29/2014,"8,077.05","8,097.95","8,052.25","8,077.05"
10/28/2014,"8,002.40","8,037.80","7,995.05","8,002.40"
10/27/2014,"8,064.35","8,064.40","7,985.65","8,064.35"
10/23/2014,"7,997.80","8,031.75","8,008.85","7,997.80"
10/22/2014,"7,997.80","8,005.00","7,974.55","7,997.80"
10/21/2014,"7,906.15","7,936.60","7,874.35","7,906.15"
10/20/2014,"7,896.95","7,905.95","7,856.95","7,896.95"
10/17/2014,"7,733.75","7,819.20","7,723.85","7,733.75"
10/16/2014,"7,837.30","7,893.90","7,729.65","7,837.30"
10/14/2014,"7,923.25","7,928.00","7,825.45","7,923.25"
10/13/2014,"7,831.00","7,901.15","7,796.00","7,831.00"
10/10/2014,"7,911.00","7,924.05","7,848.45","7,911.00"
10/9/2014,"7,886.50","7,972.35","7,886.50","7,886.50"
10/8/2014,"7,828.75","7,869.90","7,815.75","7,828.75"
10/7/2014,"7,897.40","7,943.05","7,842.70","7,897.40"
10/1/2014,"7,960.50","7,977.50","7,936.70","7,960.50"
9/30/2014,"7,948.80","8,030.90","7,923.85","7,948.80"
9/29/2014,"7,978.45","7,991.75","7,934.70","7,978.45"
9/26/2014,"7,885.85","7,993.30","7,841.80","7,885.85"
9/25/2014,"8,003.30","8,019.30","7,877.35","8,003.30"
9/24/2014,"8,015.55","8,042.05","7,950.05","8,015.55"
9/23/2014,"8,144.40","8,159.75","8,008.10","8,144.40"
9/22/2014,"8,084.45","8,159.90","8,064.80","8,084.45"
9/19/2014,"8,129.40","8,160.90","8,105.35","8,129.40"
9/18/2014,"7,950.65","8,120.85","7,939.70","7,950.65"
9/17/2014,"7,971.50","7,990.65","7,936.95","7,971.50"
9/16/2014,"8,036.60","8,044.90","7,925.15","8,036.60"
9/15/2014,"8,070.35","8,077.30","8,030.00","8,070.35"
9/12/2014,"8,087.05","8,114.30","8,071.60","8,087.05"
9/11/2014,"8,115.15","8,127.95","8,057.30","8,115.15"
9/10/2014,"8,135.55","8,135.75","8,082.10","8,135.55"
9/9/2014,"8,161.90","8,174.55","8,126.50","8,161.90"
9/8/2014,"8,132.95","8,180.20","8,126.15","8,132.95"
9/5/2014,"8,099.90","8,122.70","8,049.85","8,099.90"
9/4/2014,"8,114.20","8,114.80","8,060.90","8,114.20"
9/3/2014,"8,110.85","8,141.90","8,092.25","8,110.85"
9/2/2014,"8,038.60","8,101.95","8,036.55","8,038.60"
9/1/2014,"7,990.35","8,035.00","7,984.00","7,990.35"
8/28/2014,"7,942.25","7,967.80","7,939.20","7,942.25"
8/27/2014,"7,933.90","7,946.85","7,916.55","7,933.90"
8/26/2014,"7,874.50","7,915.45","7,862.45","7,874.50"
8/25/2014,"7,931.75","7,968.25","7,897.95","7,931.75"
8/22/2014,"7,904.55","7,929.05","7,900.05","7,904.55"
8/21/2014,"7,875.35","7,919.65","7,855.95","7,875.35"
8/20/2014,"7,915.80","7,922.70","7,864.05","7,915.80"
8/19/2014,"7,901.00","7,918.55","7,881.15","7,901.00"
8/18/2014,"7,785.25","7,880.50","7,779.20","7,785.25"
8/14/2014,"7,756.15","7,796.70","7,739.10","7,756.15"
8/13/2014,"7,717.30","7,757.10","7,695.70","7,717.30"
8/12/2014,"7,688.80","7,735.75","7,654.80","7,688.80"
8/11/2014,"7,619.85","7,635.55","7,598.60","7,619.85"
8/8/2014,"7,588.70","7,592.45","7,540.10","7,588.70"
8/7/2014,"7,651.15","7,708.95","7,630.40","7,651.15"
8/6/2014,"7,726.15","7,740.95","7,658.95","7,726.15"
8/5/2014,"7,706.65","7,752.45","7,638.05","7,706.65"
8/4/2014,"7,639.55","7,694.80","7,622.05","7,639.55"
8/1/2014,"7,662.50","7,716.70","7,593.90","7,662.50"
7/31/2014,"7,784.65","7,791.85","7,711.15","7,784.65"
7/30/2014,"7,746.20","7,798.70","7,707.60","7,746.20"
7/28/2014,"7,792.90","7,799.90","7,722.65","7,792.90"
7/25/2014,"7,828.20","7,840.95","7,748.60","7,828.20"
7/24/2014,"7,796.25","7,835.65","7,771.65","7,796.25"
7/23/2014,"7,794.90","7,809.20","7,752.90","7,794.90"
7/22/2014,"7,708.20","7,773.85","7,704.80","7,708.20"
7/21/2014,"7,701.65","7,722.10","7,674.00","7,701.65"
7/18/2014,"7,630.25","7,685.00","7,595.50","7,630.25"
7/17/2014,"7,612.70","7,655.65","7,612.70","7,612.70"
7/16/2014,"7,564.15","7,640.10","7,532.45","7,564.15"
7/15/2014,"7,491.30","7,534.90","7,459.15","7,491.30"
7/14/2014,"7,469.00","7,478.45","7,422.15","7,469.00"
7/11/2014,"7,584.10","7,625.85","7,447.20","7,584.10"
7/10/2014,"7,589.50","7,731.05","7,479.05","7,589.50"
7/9/2014,"7,637.95","7,650.10","7,551.65","7,637.95"
7/8/2014,"7,804.05","7,808.85","7,595.90","7,804.05"
7/7/2014,"7,780.40","7,792.00","7,755.10","7,780.40"
7/4/2014,"7,718.10","7,758.00","7,661.30","7,718.10"
7/3/2014,"7,734.35","7,754.65","7,706.80","7,734.35"
7/2/2014,"7,683.05","7,732.40","7,677.30","7,683.05"
7/1/2014,"7,629.00","7,649.50","7,618.15","7,629.00"
6/30/2014,"7,534.05","7,623.65","7,531.60","7,534.05"
6/27/2014,"7,514.20","7,538.75","7,482.30","7,514.20"
6/26/2014,"7,554.10","7,570.20","7,481.30","7,554.10"
6/25/2014,"7,588.55","7,589.25","7,557.05","7,588.55"
6/24/2014,"7,515.20","7,593.35","7,515.20","7,515.20"
6/23/2014,"7,514.00","7,534.80","7,441.60","7,514.00"
6/20/2014,"7,543.30","7,560.55","7,497.30","7,543.30"
6/19/2014,"7,580.05","7,606.45","7,502.55","7,580.05"
6/18/2014,"7,636.05","7,663.00","7,515.50","7,636.05"
6/17/2014,"7,525.05","7,637.60","7,509.25","7,525.05"
6/16/2014,"7,534.80","7,548.60","7,487.55","7,534.80"
6/13/2014,"7,668.20","7,678.50","7,525.35","7,668.20"
6/12/2014,"7,641.30","7,658.00","7,593.80","7,641.30"
6/11/2014,"7,672.40","7,700.05","7,589.05","7,672.40"
6/10/2014,"7,679.05","7,683.20","7,579.30","7,679.05"
6/9/2014,"7,621.65","7,673.70","7,580.25","7,621.65"
6/6/2014,"7,521.50","7,592.70","7,497.65","7,521.50"
6/5/2014,"7,399.75","7,484.70","7,360.50","7,399.75"
6/4/2014,"7,417.55","7,433.30","7,391.35","7,417.55"
6/3/2014,"7,375.35","7,424.95","7,342.15","7,375.35"
6/2/2014,"7,264.05","7,368.60","7,239.50","7,264.05"
5/30/2014,"7,254.85","7,272.50","7,118.45","7,254.85"
5/29/2014,"7,316.60","7,325.40","7,224.40","7,316.60"
5/28/2014,"7,324.95","7,344.75","7,302.60","7,324.95"
5/27/2014,"7,363.10","7,372.95","7,274.75","7,363.10"
5/26/2014,"7,428.75","7,504.00","7,269.05","7,428.75"
5/23/2014,"7,306.50","7,381.00","7,293.90","7,306.50"
5/22/2014,"7,289.95","7,319.55","7,258.15","7,289.95"
5/21/2014,"7,274.85","7,287.15","7,206.70","7,274.85"
5/20/2014,"7,309.95","7,353.65","7,247.70","7,309.95"
5/19/2014,"7,276.85","7,291.10","7,193.55","7,276.85"
5/16/2014,"7,270.20","7,563.50","7,130.65","7,270.20"
5/15/2014,"7,111.30","7,152.55","7,082.55","7,111.30"
5/14/2014,"7,112.00","7,142.25","7,080.90","7,112.00"
5/13/2014,"7,080.00","7,172.35","7,067.15","7,080.00"
5/12/2014,"6,863.40","7,020.05","6,862.90","6,863.40"
5/9/2014,"6,654.15","6,871.35","6,652.15","6,654.15"
5/8/2014,"6,669.90","6,688.40","6,638.55","6,669.90"
5/7/2014,"6,708.60","6,718.75","6,642.90","6,708.60"
5/6/2014,"6,719.25","6,743.45","6,701.90","6,719.25"
5/5/2014,"6,681.65","6,741.05","6,680.45","6,681.65"
5/2/2014,"6,709.95","6,737.65","6,689.50","6,709.95"
4/30/2014,"6,724.95","6,780.15","6,656.80","6,724.95"
4/29/2014,"6,769.00","6,779.70","6,708.65","6,769.00"
4/28/2014,"6,778.55","6,786.25","6,750.30","6,778.55"
4/25/2014,"6,855.80","6,869.85","6,772.85","6,855.80"
4/23/2014,"6,823.25","6,861.60","6,820.75","6,823.25"
4/22/2014,"6,822.90","6,838.00","6,806.25","6,822.90"
4/21/2014,"6,789.25","6,825.45","6,786.90","6,789.25"
4/17/2014,"6,695.45","6,783.05","6,684.40","6,695.45"
4/16/2014,"6,727.25","6,748.65","6,665.15","6,727.25"
4/15/2014,"6,792.70","6,813.40","6,711.75","6,792.70"
4/11/2014,"6,758.35","6,789.35","6,743.15","6,758.35"
4/10/2014,"6,803.05","6,819.05","6,777.30","6,803.05"
4/9/2014,"6,722.00","6,808.70","6,705.10","6,722.00"
4/7/2014,"6,694.25","6,725.15","6,650.40","6,694.25"
4/4/2014,"6,741.85","6,741.85","6,685.15","6,741.85"
4/3/2014,"6,772.05","6,776.75","6,696.90","6,772.05"
4/2/2014,"6,757.60","6,763.50","6,723.60","6,757.60"
4/1/2014,"6,729.50","6,732.25","6,675.45","6,729.50"
3/31/2014,"6,723.15","6,730.05","6,662.40","6,723.15"
3/28/2014,"6,673.05","6,702.60","6,643.80","6,673.05"
3/27/2014,"6,613.10","6,673.95","6,599.50","6,613.10"
3/26/2014,"6,615.65","6,627.45","6,580.60","6,615.65"
3/25/2014,"6,550.10","6,595.55","6,544.85","6,550.10"
3/24/2014,"6,510.50","6,591.50","6,510.50","6,510.50"
3/21/2014,"6,515.20","6,522.90","6,485.70","6,515.20"
3/20/2014,"6,508.35","6,523.65","6,473.25","6,508.35"
3/19/2014,"6,530.00","6,541.20","6,506.00","6,530.00"
3/18/2014,"6,532.45","6,574.95","6,497.65","6,532.45"
3/14/2014,"6,447.25","6,518.45","6,432.70","6,447.25"
3/13/2014,"6,491.75","6,561.45","6,476.65","6,491.75"
3/12/2014,"6,497.50","6,546.15","6,487.30","6,497.50"
3/11/2014,"6,537.35","6,562.85","6,494.25","6,537.35"
3/10/2014,"6,491.70","6,562.20","6,487.35","6,491.70"
3/7/2014,"6,413.95","6,537.80","6,413.55","6,413.95"
3/6/2014,"6,344.75","6,406.60","6,339.70","6,344.75"
3/5/2014,"6,328.45","6,336.25","6,287.80","6,328.45"
3/4/2014,"6,216.75","6,302.15","6,215.70","6,216.75"
3/3/2014,"6,264.35","6,277.75","6,212.25","6,264.35"
2/28/2014,"6,228.45","6,282.70","6,228.10","6,228.45"
2/26/2014,"6,202.45","6,245.95","6,202.10","6,202.45"
2/25/2014,"6,205.70","6,216.85","6,176.60","6,205.70"
2/24/2014,"6,140.95","6,191.85","6,130.80","6,140.95"
2/21/2014,"6,108.30","6,159.65","6,108.00","6,108.30"
2/20/2014,"6,127.15","6,129.10","6,086.45","6,127.15"
2/19/2014,"6,132.05","6,160.35","6,125.75","6,132.05"
2/18/2014,"6,071.30","6,141.70","6,066.80","6,071.30"
2/17/2014,"6,057.10","6,080.65","6,038.30","6,057.10"
2/14/2014,"6,023.75","6,056.40","5,984.60","6,023.75"
2/13/2014,"6,087.55","6,094.40","5,991.10","6,087.55"
2/12/2014,"6,085.35","6,106.60","6,077.40","6,085.35"
2/11/2014,"6,072.45","6,081.85","6,053.25","6,072.45"
2/10/2014,"6,072.80","6,083.05","6,046.40","6,072.80"
2/7/2014,"6,077.65","6,079.95","6,030.90","6,077.65"
2/6/2014,"6,028.35","6,048.35","5,965.40","6,028.35"
2/5/2014,"6,004.25","6,028.05","5,962.05","6,004.25"
2/4/2014,"5,947.60","6,017.80","5,933.30","5,947.60"
2/3/2014,"6,058.80","6,074.85","5,994.45","6,058.80"
1/31/2014,"6,082.75","6,097.85","6,067.35","6,082.75"
1/30/2014,"6,067.00","6,082.85","6,027.25","6,067.00"
1/29/2014,"6,161.00","6,170.45","6,109.80","6,161.00"
1/28/2014,"6,131.85","6,163.60","6,085.95","6,131.85"
1/27/2014,"6,186.30","6,188.55","6,130.25","6,186.30"
1/24/2014,"6,301.65","6,331.45","6,263.90","6,301.65"
1/23/2014,"6,325.95","6,355.60","6,316.40","6,325.95"
1/22/2014,"6,309.05","6,349.95","6,287.45","6,309.05"
1/21/2014,"6,320.15","6,330.30","6,297.90","6,320.15"
1/20/2014,"6,261.75","6,307.45","6,243.35","6,261.75"
1/17/2014,"6,306.25","6,327.10","6,246.35","6,306.25"
1/16/2014,"6,341.35","6,346.50","6,299.85","6,341.35"
1/15/2014,"6,265.95","6,325.20","6,265.30","6,265.95"
1/14/2014,"6,260.25","6,280.35","6,234.15","6,260.25"
1/13/2014,"6,189.55","6,288.20","6,189.55","6,189.55"
1/10/2014,"6,178.85","6,239.10","6,139.60","6,178.85"
1/9/2014,"6,181.70","6,188.05","6,148.25","6,181.70"
1/8/2014,"6,178.05","6,192.10","6,160.35","6,178.05"
1/7/2014,"6,203.90","6,221.50","6,144.75","6,203.90"
1/6/2014,"6,220.85","6,224.70","6,170.25","6,220.85"
1/3/2014,"6,194.55","6,221.70","6,171.25","6,194.55"
1/2/2014,"6,301.25","6,358.30","6,211.30","6,301.25"
1/1/2014,"6,323.80","6,327.20","6,298.25","6,323.80"
12/31/2013,"6,307.35","6,317.30","6,287.30","6,307.35"
12/30/2013,"6,336.40","6,344.05","6,273.15","6,336.40"
12/27/2013,"6,292.80","6,324.90","6,289.40","6,292.80"
12/26/2013,"6,270.10","6,302.75","6,259.45","6,270.10"
12/24/2013,"6,296.45","6,301.50","6,262.00","6,296.45"
12/23/2013,"6,267.20","6,317.50","6,266.95","6,267.20"
12/20/2013,"6,179.95","6,284.50","6,170.35","6,179.95"
12/19/2013,"6,253.90","6,263.75","6,150.70","6,253.90"
12/18/2013,"6,129.95","6,236.00","6,129.95","6,129.95"
12/17/2013,"6,178.20","6,190.55","6,133.00","6,178.20"
12/16/2013,"6,168.35","6,183.25","6,146.05","6,168.35"
12/13/2013,"6,201.30","6,208.60","6,161.40","6,201.30"
12/12/2013,"6,276.75","6,286.85","6,230.55","6,276.75"
12/11/2013,"6,307.20","6,326.60","6,280.25","6,307.20"
12/10/2013,"6,354.70","6,362.25","6,307.55","6,354.70"
12/9/2013,"6,415.00","6,415.25","6,345.00","6,415.00"
12/6/2013,"6,234.40","6,275.35","6,230.75","6,234.40"
12/5/2013,"6,262.45","6,300.55","6,232.00","6,262.45"
12/4/2013,"6,187.95","6,209.15","6,149.90","6,187.95"
12/3/2013,"6,204.25","6,225.40","6,191.40","6,204.25"
12/2/2013,"6,171.15","6,228.70","6,171.15","6,171.15"
11/29/2013,"6,103.90","6,182.50","6,103.80","6,103.90"
11/28/2013,"6,092.00","6,112.95","6,068.30","6,092.00"
11/27/2013,"6,062.70","6,074.00","6,030.30","6,062.70"
11/26/2013,"6,099.25","6,112.70","6,047.75","6,099.25"
11/25/2013,"6,035.95","6,123.50","6,035.95","6,035.95"
11/22/2013,"6,027.35","6,049.60","5,972.80","6,027.35"
11/21/2013,"6,096.50","6,097.35","5,985.40","6,096.50"
11/20/2013,"6,186.85","6,204.35","6,106.95","6,186.85"
11/19/2013,"6,197.25","6,212.40","6,180.20","6,197.25"
11/18/2013,"6,111.05","6,196.80","6,110.40","6,111.05"
11/14/2013,"6,037.00","6,101.65","6,036.65","6,037.00"
11/13/2013,"5,998.85","6,042.25","5,972.45","5,998.85"
11/12/2013,"6,087.25","6,108.70","6,011.75","6,087.25"
11/11/2013,"6,110.40","6,141.65","6,067.75","6,110.40"
11/8/2013,"6,170.15","6,185.15","6,120.95","6,170.15"
11/7/2013,"6,228.90","6,288.95","6,180.80","6,228.90"
11/6/2013,"6,260.55","6,269.70","6,208.70","6,260.55"
11/5/2013,"6,282.15","6,304.75","6,244.30","6,282.15"
11/1/2013,"6,289.75","6,332.60","6,286.95","6,289.75"
10/31/2013,"6,237.15","6,309.05","6,235.90","6,237.15"
10/30/2013,"6,230.80","6,269.20","6,222.60","6,230.80"
10/29/2013,"6,107.55","6,228.05","6,079.20","6,107.55"
10/28/2013,"6,155.10","6,168.75","6,094.10","6,155.10"
10/25/2013,"6,154.00","6,174.75","6,125.95","6,154.00"
10/24/2013,"6,162.80","6,252.45","6,142.95","6,162.80"
10/23/2013,"6,209.55","6,217.95","6,116.60","6,209.55"
10/22/2013,"6,192.30","6,220.10","6,181.80","6,192.30"
10/21/2013,"6,202.00","6,218.95","6,163.30","6,202.00"
10/18/2013,"6,070.90","6,201.45","6,070.90","6,070.90"
10/17/2013,"6,098.50","6,110.75","6,032.55","6,098.50"
10/15/2013,"6,147.55","6,156.30","6,056.55","6,147.55"
10/14/2013,"6,093.00","6,124.10","6,082.90","6,093.00"
10/11/2013,"6,104.85","6,107.60","6,046.40","6,104.85"
10/10/2013,"6,001.05","6,033.95","5,979.80","6,001.05"
10/9/2013,"5,893.25","6,015.50","5,877.10","5,893.25"
10/8/2013,"5,975.00","5,981.70","5,913.00","5,975.00"
10/7/2013,"5,889.05","5,912.00","5,825.85","5,889.05"
10/4/2013,"5,891.30","5,950.45","5,885.00","5,891.30"
10/3/2013,"5,819.10","5,917.60","5,802.70","5,819.10"
10/1/2013,"5,756.10","5,786.45","5,700.95","5,756.10"
9/30/2013,"5,801.05","5,810.20","5,718.50","5,801.05"
9/27/2013,"5,905.55","5,909.20","5,819.30","5,905.55"
9/26/2013,"5,872.80","5,917.65","5,864.10","5,872.80"
9/25/2013,"5,901.55","5,910.55","5,811.10","5,901.55"
9/24/2013,"5,855.00","5,938.40","5,854.55","5,855.00"
9/23/2013,"5,945.80","5,989.40","5,871.40","5,945.80"
9/20/2013,"6,104.55","6,130.95","5,932.85","6,104.55"
9/19/2013,"6,044.15","6,142.50","6,040.15","6,044.15"
9/18/2013,"5,872.75","5,916.90","5,840.20","5,872.75"
9/17/2013,"5,824.20","5,857.80","5,804.90","5,824.20"
9/16/2013,"5,930.30","5,957.25","5,798.15","5,930.30"
9/13/2013,"5,828.00","5,884.30","5,822.90","5,828.00"
9/12/2013,"5,931.15","5,932.00","5,815.80","5,931.15"
9/11/2013,"5,887.25","5,924.35","5,832.70","5,887.25"
9/10/2013,"5,738.50","5,904.85","5,738.20","5,738.50"
9/6/2013,"5,617.45","5,688.60","5,566.15","5,617.45"
9/5/2013,"5,553.75","5,625.75","5,552.70","5,553.75"
9/4/2013,"5,358.65","5,460.25","5,318.90","5,358.65"
9/3/2013,"5,574.70","5,580.95","5,323.75","5,574.70"
9/2/2013,"5,480.25","5,564.90","5,478.85","5,480.25"
8/30/2013,"5,407.45","5,493.30","5,360.20","5,407.45"
8/29/2013,"5,316.50","5,428.90","5,303.00","5,316.50"
8/28/2013,"5,233.45","5,317.70","5,118.85","5,233.45"
8/27/2013,"5,426.50","5,427.40","5,274.25","5,426.50"
8/26/2013,"5,499.40","5,528.70","5,454.45","5,499.40"
8/23/2013,"5,428.75","5,478.80","5,377.80","5,428.75"
8/22/2013,"5,282.80","5,418.95","5,254.05","5,282.80"
8/21/2013,"5,494.45","5,504.10","5,268.45","5,494.45"
8/20/2013,"5,353.45","5,417.80","5,306.35","5,353.45"
8/19/2013,"5,497.55","5,499.65","5,360.65","5,497.55"
8/16/2013,"5,705.45","5,716.60","5,496.05","5,705.45"
8/14/2013,"5,715.40","5,754.55","5,690.20","5,715.40"
8/13/2013,"5,600.25","5,704.75","5,578.90","5,600.25"
8/12/2013,"5,606.70","5,644.10","5,557.10","5,606.70"
8/8/2013,"5,510.05","5,577.60","5,510.05","5,510.05"
8/7/2013,"5,549.30","5,561.45","5,486.85","5,549.30"
8/6/2013,"5,664.90","5,664.90","5,521.80","5,664.90"
8/5/2013,"5,682.40","5,721.00","5,661.50","5,682.40"
8/2/2013,"5,750.05","5,761.85","5,649.00","5,750.05"
8/1/2013,"5,776.90","5,808.50","5,676.85","5,776.90"
7/31/2013,"5,738.35","5,752.10","5,675.75","5,738.35"
7/30/2013,"5,836.05","5,861.30","5,747.60","5,836.05"
7/29/2013,"5,869.95","5,886.00","5,825.80","5,869.95"
7/26/2013,"5,937.95","5,944.50","5,869.50","5,937.95"
7/25/2013,"5,970.40","5,990.65","5,896.40","5,970.40"
7/24/2013,"6,032.20","6,047.25","5,962.60","6,032.20"
7/23/2013,"6,064.30","6,093.35","6,061.30","6,064.30"
7/22/2013,"6,009.75","6,064.15","6,004.25","6,009.75"
7/19/2013,"6,057.20","6,066.85","6,020.25","6,057.20"
7/18/2013,"5,984.70","6,051.10","5,974.55","5,984.70"
7/17/2013,"5,972.25","5,989.80","5,926.75","5,972.25"
7/16/2013,"5,930.80","5,966.05","5,910.95","5,930.80"
7/15/2013,"5,991.20","6,038.20","5,980.95","5,991.20"
7/12/2013,"6,000.50","6,019.00","5,951.15","6,000.50"
7/11/2013,"5,894.50","5,948.85","5,887.95","5,894.50"
7/10/2013,"5,869.90","5,879.35","5,802.85","5,869.90"
7/9/2013,"5,834.60","5,864.95","5,834.60","5,834.60"
7/8/2013,"5,833.15","5,833.85","5,775.55","5,833.15"
7/5/2013,"5,889.95","5,900.45","5,858.45","5,889.95"
7/4/2013,"5,794.75","5,848.20","5,786.05","5,794.75"
7/3/2013,"5,811.95","5,815.00","5,760.40","5,811.95"
7/2/2013,"5,885.50","5,898.80","5,852.30","5,885.50"
7/1/2013,"5,834.10","5,904.35","5,822.20","5,834.10"
6/28/2013,"5,749.50","5,852.95","5,749.50","5,749.50"
6/27/2013,"5,647.95","5,699.35","5,630.95","5,647.95"
6/26/2013,"5,627.95","5,635.25","5,579.35","5,627.95"
6/25/2013,"5,606.95","5,666.25","5,570.25","5,606.95"
6/24/2013,"5,638.05","5,640.00","5,566.25","5,638.05"
6/21/2013,"5,639.90","5,686.15","5,616.85","5,639.90"
6/20/2013,"5,754.15","5,755.00","5,645.65","5,754.15"
6/19/2013,"5,805.75","5,828.40","5,777.90","5,805.75"
6/18/2013,"5,841.90","5,863.40","5,804.30","5,841.90"
6/17/2013,"5,820.40","5,854.90","5,770.25","5,820.40"
6/14/2013,"5,748.95","5,819.40","5,739.40","5,748.95"
6/13/2013,"5,709.35","5,729.85","5,683.10","5,709.35"
6/12/2013,"5,771.75","5,792.90","5,738.60","5,771.75"
6/11/2013,"5,848.75","5,868.05","5,780.35","5,848.75"
6/10/2013,"5,907.90","5,931.65","5,857.40","5,907.90"
6/7/2013,"5,900.05","5,972.70","5,871.30","5,900.05"
6/6/2013,"5,895.00","5,956.55","5,869.50","5,895.00"
6/5/2013,"5,908.30","5,935.20","5,883.70","5,908.30"
6/4/2013,"5,941.10","5,981.60","5,910.25","5,941.10"
6/3/2013,"5,997.35","6,011.00","5,916.35","5,997.35"
5/31/2013,"6,098.70","6,106.25","5,975.55","6,098.70"
5/30/2013,"6,072.15","6,133.75","6,072.15","6,072.15"
5/29/2013,"6,120.45","6,125.05","6,069.80","6,120.45"
5/28/2013,"6,086.35","6,127.65","6,055.40","6,086.35"
5/27/2013,"5,989.40","6,099.90","5,975.55","5,989.40"
5/24/2013,"6,010.70","6,015.30","5,936.80","6,010.70"
5/23/2013,"6,050.40","6,081.45","5,955.70","6,050.40"
5/22/2013,"6,127.05","6,147.60","6,074.45","6,127.05"
5/21/2013,"6,152.35","6,180.25","6,102.35","6,152.35"
5/20/2013,"6,198.00","6,229.45","6,146.05","6,198.00"
5/17/2013,"6,172.95","6,199.95","6,146.15","6,172.95"
5/16/2013,"6,128.25","6,187.30","6,128.25","6,128.25"
5/15/2013,"6,018.85","6,157.10","6,018.85","6,018.85"
5/14/2013,"5,989.70","6,026.20","5,970.05","5,989.70"
5/13/2013,"6,098.20","6,104.95","5,972.90","6,098.20"
5/10/2013,"6,046.25","6,105.30","6,045.60","6,046.25"
5/9/2013,"6,078.35","6,084.70","6,040.45","6,078.35"
5/8/2013,"6,064.15","6,083.55","6,024.95","6,064.15"
5/7/2013,"5,983.45","6,050.50","5,982.95","5,983.45"
5/6/2013,"5,944.90","5,976.50","5,928.45","5,944.90"
5/3/2013,"5,993.50","6,000.30","5,930.15","5,993.50"
5/2/2013,"5,911.40","6,019.45","5,910.95","5,911.40"
4/30/2013,"5,932.60","5,962.30","5,867.80","5,932.60"
4/29/2013,"5,877.60","5,918.65","5,868.80","5,877.60"
4/26/2013,"5,899.75","5,907.05","5,860.50","5,899.75"
4/25/2013,"5,856.10","5,924.60","5,853.30","5,856.10"
4/23/2013,"5,843.10","5,844.30","5,791.55","5,843.10"
4/22/2013,"5,789.85","5,844.85","5,789.80","5,789.85"
4/18/2013,"5,682.70","5,794.35","5,681.85","5,682.70"
4/17/2013,"5,708.65","5,732.15","5,669.00","5,708.65"
4/16/2013,"5,562.45","5,699.25","5,555.85","5,562.45"
4/15/2013,"5,508.50","5,592.85","5,500.30","5,508.50"
4/12/2013,"5,520.70","5,544.50","5,494.90","5,520.70"
4/11/2013,"5,601.65","5,610.65","5,542.85","5,601.65"
4/10/2013,"5,536.25","5,569.25","5,477.20","5,536.25"
4/9/2013,"5,568.75","5,603.05","5,487.00","5,568.75"
4/8/2013,"5,550.50","5,569.20","5,537.05","5,550.50"
4/5/2013,"5,568.10","5,577.30","5,534.70","5,568.10"
4/4/2013,"5,640.65","5,644.45","5,565.65","5,640.65"
4/3/2013,"5,740.20","5,744.95","5,650.10","5,740.20"
4/2/2013,"5,701.70","5,754.60","5,687.15","5,701.70"
4/1/2013,"5,697.35","5,720.95","5,675.90","5,697.35"
3/28/2013,"5,647.75","5,692.95","5,604.85","5,647.75"
3/26/2013,"5,613.75","5,655.30","5,612.05","5,613.75"
3/25/2013,"5,707.30","5,718.40","5,624.40","5,707.30"
3/22/2013,"5,659.80","5,691.45","5,631.80","5,659.80"
3/21/2013,"5,705.90","5,757.75","5,647.95","5,705.90"
3/20/2013,"5,740.55","5,745.30","5,682.30","5,740.55"
3/19/2013,"5,859.50","5,863.60","5,724.30","5,859.50"
3/18/2013,"5,816.75","5,850.20","5,814.35","5,816.75"
3/15/2013,"5,914.90","5,945.65","5,861.00","5,914.90"
3/14/2013,"5,845.95","5,920.15","5,791.75","5,845.95"
3/13/2013,"5,884.80","5,893.85","5,842.25","5,884.80"
3/12/2013,"5,944.60","5,952.00","5,893.65","5,944.60"
3/11/2013,"5,946.10","5,971.20","5,930.35","5,946.10"
3/8/2013,"5,883.65","5,952.85","5,883.00","5,883.65"
3/7/2013,"5,801.30","5,878.00","5,801.30","5,801.30"
3/6/2013,"5,816.40","5,828.70","5,795.05","5,816.40"
3/5/2013,"5,722.45","5,790.10","5,722.40","5,722.45"
3/4/2013,"5,704.70","5,712.00","5,663.60","5,704.70"
3/1/2013,"5,702.45","5,739.45","5,679.90","5,702.45"
2/28/2013,"5,834.35","5,849.90","5,671.90","5,834.35"
2/27/2013,"5,784.90","5,818.20","5,749.70","5,784.90"
2/26/2013,"5,838.30","5,838.85","5,748.60","5,838.30"
2/25/2013,"5,870.55","5,878.40","5,825.00","5,870.55"
2/22/2013,"5,837.95","5,873.80","5,835.80","5,837.95"
2/21/2013,"5,909.65","5,921.15","5,844.40","5,909.65"
2/20/2013,"5,966.30","5,971.00","5,937.55","5,966.30"
2/19/2013,"5,900.20","5,947.55","5,883.15","5,900.20"
